Model id,Volume,Total,Ratio
1.0,1171341422508.309,3.866802039122119e+19,3.029225211576229e-08
2.0,509651144237.4232,3.866802039122119e+19,1.3180171601262774e-08
3.0,394758486713.7262,3.866802039122119e+19,1.020891379283922e-08
4.0,498231011820.76843,3.866802039122119e+19,1.2884833688923005e-08
