$\alpha_1$,$\alpha_2$,$\alpha_3$,$\alpha_4$,$\delta_1$,$\delta_2$,$K_d$,$n$,$\alpha_I$,$\delta_I$,$K_{d_I}$,$n_I$,Model id
11.027935623850572,33.27320005333413,31.934325376276416,49.99001443716365,6.198497583509708,0.7651289048303533,1.07113693317337,4.399084230801642,38.281624373140865,0.32086034449748396,64.81154873860145,2.2091590792565166,1
11.085655682128232,31.03718242754041,35.230380537165004,35.49743812630711,3.5251528028082517,0.7629559402862793,1.9616249736177482,3.5333834377784203,40.1986252718623,0.2842205338258579,44.58420449106106,3.3091280795394953,1
17.30669434414267,24.077893259688754,23.460005557576054,40.25140899463964,4.635694404851116,0.6311150264305241,2.3716647608504324,4.158652678574342,49.820667792700306,0.37563733354895307,57.606655811097326,2.121073331586455,1
12.617726042497827,18.46312875814344,35.611174529574825,46.43233025497023,5.104752930980116,0.966280723868217,1.469072584016109,3.723872812114389,26.66430539899353,0.20348934937214946,49.762241992463004,2.206158493010518,1
9.188428353267462,37.52663981787587,42.28432779880371,49.60678789651853,7.164943525936269,0.9350289548275735,0.5736149015221873,4.775961914021607,43.4859636623351,0.3008197963162776,65.96549521442121,3.8961885342072327,1
11.38457795638326,48.41719290163785,39.58537272893615,46.26947738663143,4.834860149358952,0.8187709919822043,1.0981482884089242,4.451467298816759,32.94624197442604,0.1997093242186157,49.59887066823901,1.588221580375128,1
8.154144213334542,20.101176064446673,42.66680828857487,41.41723425644883,3.3366032792189024,0.8977442815915078,2.067703194166762,4.63438090707897,36.048711275987785,0.28039512664494015,71.05137128594092,3.435620397654526,1
7.676125421720847,26.6129001435384,32.37071582591834,49.86897732929419,2.941415294255246,0.8908804752585753,1.4724171439874874,3.5681002845249705,29.525620576915312,0.3232039108950604,5.409290413772439,4.98934720725548,1
6.2740894965508245,18.542035888684055,26.482713793731627,44.919224067569324,5.615678453656079,0.8406170553501516,0.9567206090386285,3.813055825988534,35.357959816000196,0.3508094883228767,30.93352126534311,4.530566058466332,1
15.811094741722524,25.56478882023774,27.74530945312829,46.172924964673534,4.965529255909012,0.8011688285976497,2.277272928022627,4.514595494476157,23.122468420596704,0.29349065383513506,19.61419687323889,3.82627050961081,1
8.87520049491134,19.356613924638445,6.917543256693413,49.29487169972754,3.805153645719217,0.620754219638479,1.7995607895034353,4.15394031835548,43.568390527365146,0.37071441738812094,50.514402322874446,4.223364753126077,1
24.802199285042168,36.291909309177754,39.727267270183276,48.05389218085894,4.35744561238131,0.9031952867649339,2.9048024767776646,3.191982214116851,42.91559360888085,0.3197150904978677,68.55058826463261,2.0825187893048085,1
8.52056467995073,22.611244295196748,31.435632871490434,49.40150599183299,2.5400062468363993,0.94873684085793,1.8640741764320454,2.991482348582392,31.664833739866623,0.21350043377062455,54.442637497192635,1.466527602344206,1
17.670408267230833,44.15803832766911,43.34357538445199,47.81596407074866,2.9420666687911563,0.91719315232823,1.5820078692950976,3.5345235468583915,22.894157939673043,0.18612182092279536,57.99189395921459,3.2507020196223686,1
17.184009485016063,23.315455585933538,43.73337318016696,48.968738221305834,7.958076168412223,1.0084852791228887,0.9277912512487025,3.8087018935165853,32.08680159290723,0.24054506662372088,74.89804190400217,3.889714024801099,1
4.699369039344537,13.713390415023293,45.7709105729581,41.45426433375239,3.416871531852866,1.087947409580067,1.0314271204870908,4.4880639470801835,38.620374220184615,0.2488544727279575,46.17076371703894,1.2901371261494825,1
17.39161021785263,20.536345513920146,25.070422143457012,46.66077324856678,4.536210849127081,0.787120951087174,1.665881478293294,4.941037431761132,28.391810871266358,0.22338735064472043,54.615164107282624,3.4232931079293683,1
10.495039638290322,49.28747694368881,20.1207820469165,42.196881169445156,4.712526637537096,0.6131081001032566,1.5144158103001708,4.113011342168092,31.35796352102297,0.22485695518393176,80.95214617997395,2.437781698546874,1
13.329053946938641,24.8234504189664,39.50038649136044,40.749069530863224,6.021635521693141,0.8817556427490602,2.4189290882599765,4.132447235045108,35.16977198889462,0.25195946382611456,47.88325536055066,2.4207743593122704,1
15.029973426547798,35.25179475084203,28.55636335632021,46.47152337359436,4.754116716494147,0.8237779476782409,1.7108649118535073,4.130426517552647,25.169148043521904,0.20862718080777787,43.567084289315495,3.2814730101160925,1
12.335087495425034,32.92589271237975,40.32789725452647,47.16185297060737,1.1360735446934664,0.9889007739722935,1.6207736170699039,3.8841428690001494,41.830337639319,0.33772518137492746,45.85299005966438,2.637425510416707,1
12.858896461277034,21.51366506439872,38.7500577967879,49.45184637648077,1.8929174916336782,0.9053951049844944,3.176793877695394,4.568958865909462,33.76671443179873,0.1709891725256008,99.62630644861595,1.3981839225021624,1
20.918203116969856,39.01698393359413,44.68088138283319,47.899356295453444,14.664564227923082,0.874659607579397,1.7075389228227407,3.599203299565107,34.1103964398676,0.1458152382083212,86.57023494942395,2.6740544525584684,1
10.772070953072818,31.208289183086574,39.012826160134395,47.408960550128015,3.2208956395941035,0.8615490756306589,3.750961611237827,4.292714497130945,19.465792321092188,0.15407929379337879,27.627861346327297,4.525280712760662,1
16.004983356756885,47.71760147953873,34.548923371857526,39.57113739337419,3.8523076845059228,0.7396322460162719,1.1237640455498166,3.8883805027266614,38.50463649427202,0.2830771626765885,53.30558166894716,4.691673818153806,1
19.298264852157736,37.972401111733504,42.84290388194362,40.93833186574635,1.857150154412849,0.8623082698545402,1.8404515208519605,4.271512671564647,39.724950110613904,0.2725359239809298,55.51552808908503,2.510444129891365,1
19.474724930735835,26.20430963594486,27.251600312509737,49.20299262421251,3.8093145384329294,0.7012002867782411,1.9764081708133197,4.53305577772039,23.641715063074734,0.17652025315039135,30.710194657120724,2.38468303466241,1
10.060463351044437,24.428289704344415,46.411257988573205,46.75321959776956,7.214867735750504,0.9935034014336876,1.9128309754704924,3.978511128652465,26.44997610984624,0.16523871045796634,74.69354904993172,3.247353420322647,1
11.800513149677235,33.483702425510984,28.282960910117367,43.31140050115504,1.809155538502166,0.9150039987323588,2.05691450765378,3.681368162015247,37.09177574517344,0.40128413896434545,5.477138464271462,4.210062353653442,1
15.628833887286188,30.010598853620532,34.87616932241521,44.58638157407633,1.065884992046044,0.8683609932579891,2.720163856803988,3.9915233929761165,26.56148363118467,0.2662200410980175,40.682360522040135,2.662291165330989,1
15.837954742919663,17.440863981319943,21.89743912270259,47.81433505781276,3.5438024380131408,0.6562665102897063,2.516417415451916,4.908287866687459,29.990838716968604,0.181619435351765,42.55280282940274,1.3798986546827545,1
23.457836221702678,37.14610027515524,42.3392462237195,41.743485115789966,4.06601514062557,0.9425177292299463,1.7461741191363955,3.2384272727109527,46.87243165224692,0.36185303866395485,64.91699132060708,2.4821550721430716,1
21.588160595522965,31.691676982741512,33.03680055172549,46.56316276030027,2.1029057090822776,0.7377085338628158,1.653451801319897,4.838977285077896,23.762386294013176,0.2251994500656622,37.50112374792738,3.308141408476009,1
19.943504466964416,30.009333393709134,24.259724254997597,45.554342282936695,2.5239064113757212,0.6821994621312717,1.9507109347435325,4.5156703621028615,31.311153655661826,0.36476715710497476,30.139289464392878,3.7702145461557017,1
4.076327114935692,14.372838085139232,45.82643791251258,47.82086450574249,4.586891983043503,0.9595238152466334,1.458065781959114,3.521783210265752,31.451823546246704,0.3445279914801129,15.284370082777656,3.829234130938657,1
31.702578204823936,38.70867762324056,28.360613091306263,48.42071404819107,3.827803692348976,0.9049191477332318,1.9212064762238237,4.136411230161926,24.371102626883452,0.1907213388012644,51.592490323970345,4.349374529101327,1
19.43761258210874,20.162402087134346,44.20721073943165,47.128783483167915,1.6082946849106636,0.9984522631085067,3.7106621651850107,3.8552819746472355,46.05521734749892,0.3825767373483906,58.4451080487811,2.3982654636698033,1
11.083728084291314,20.2664627960217,42.25331140496135,40.0529715053923,8.186755239190717,0.8376319345763548,0.8674987335036447,4.382546689413686,48.019655445848215,0.20088387730723056,88.25364238191696,3.6178068006542183,1
20.405147162961168,37.54478824415458,40.9954157884642,43.83041081232213,3.3222299578681387,0.9732817649752844,1.7916687598843826,4.309028382931886,39.97418638399785,0.3308269203025495,64.47239661091238,3.8852871146820864,1
12.079713582813595,27.455486805568842,25.166415860786962,43.38339416767971,4.088458587722754,0.849731069060257,2.58910166464936,3.2736267001713655,35.83380125010499,0.4034296396565133,10.066275105502676,1.9150662528240865,1
17.49498126799783,19.649739542013577,14.190370848044836,41.36985130732577,9.81474245673567,0.6231833771541874,0.7684339192285649,4.015865487329582,48.074649965536764,0.2466014580846213,87.94169360662883,1.104831236528025,1
4.539790406996542,24.19765886377362,39.45235715493496,48.968349116062505,6.265595260635064,0.9692613132658334,0.663962666723985,2.942668900909606,37.826968434212745,0.19732298086179925,85.70833490452645,3.658912543721054,1
13.439236122498922,28.336022885887886,24.787918559421694,47.874788607542676,13.864685041010937,0.7012016629845873,0.6468463121409169,2.8480884338646417,22.666944333757087,0.26726441059652545,25.41804364993811,2.024970602696911,1
19.140368075902856,12.977116268032717,24.673457693335443,48.393856451023964,5.832450258587121,0.7867136650847297,0.8756930132349845,4.991478879587512,13.568174921684097,0.12921555699858261,22.47490493663097,4.912935759861594,1
2.9397842109130288,10.500256854218662,44.33866018240711,39.21689662336326,6.199729639125461,0.8321615994762381,0.3295600137271013,4.352772592410797,28.098613027152755,0.18911957213267064,61.70858862736102,3.0385476963541715,1
11.982998404386041,44.50391977279227,40.733831343662075,38.93982393482599,3.675784240343965,0.8810862249386104,2.0842744593679425,4.904870225908806,26.87266200028434,0.27614500715307416,10.070539543017901,1.780832639666278,1
17.874971948281193,36.07864015628547,35.649782431941844,46.83603479616934,2.2579143658216383,0.7204073217671679,2.162865531472406,4.6890345239208395,40.66746938056299,0.35214624404826045,63.60440895729944,4.4459947122630545,1
11.517596126163273,26.906202395563728,27.63173559850213,48.77677715306398,3.521259781250167,0.8839112775786105,1.511641581914537,3.6364476059693067,32.359472799712826,0.19660516797446634,63.415552810620326,2.1693574422830935,1
11.205883412313735,32.14953346827433,20.835274369810364,46.56352920876338,7.362580937996677,0.7527551703828207,1.1806600984463065,4.451808136670655,43.01991525341237,0.30085260152171994,35.86419283526823,3.0920668592728027,1
19.60725270235406,27.649961531501134,38.275985807407864,44.08052110845309,5.983401847027925,0.7977750166117143,1.6772086256365935,4.865940740606089,27.96371261231981,0.2767447328056238,34.58257121910958,2.742553033663707,1
13.144386647208684,35.14250658995393,30.985693037462152,32.58176428484225,1.0926942058077258,0.6381401345814959,1.584102384197243,4.023608077199877,32.14262886738137,0.40706309770931304,42.597260434318365,3.429886755464437,1
22.890340226264726,37.05066212771691,33.193205616137995,41.957977606565464,5.212329376660063,0.7434823926441445,1.6699513837314126,4.303560742949218,45.60183701241541,0.28664685896469966,79.49193146843777,1.9028810801201927,1
16.566377989951977,10.125144682712403,38.71319665217718,42.53325625330138,1.8203976623698397,0.8422622586095775,2.280050306720183,4.199551911680586,24.8933489562527,0.3300817112936937,40.24545402534889,4.723862998795447,1
11.801271937434725,18.522373494087205,48.10939905835359,44.958861921057796,4.979819007420269,0.9450923807033657,2.071455986664862,3.837190098478172,25.636463523530097,0.2319135444225582,40.298944828864705,3.068180236352178,1
16.53987547562985,37.220931976684014,33.755656751423096,49.01910460077745,2.4879178470765666,0.9280946667136314,2.1601577128264573,4.469635753727303,43.22451543222016,0.3155013354410164,62.45196158490273,1.2246734056093773,1
24.083724105436335,38.44190686311682,34.74991746296486,48.47817689227052,4.724463257543891,0.9925126702842931,2.186438023483651,3.183730719573287,42.86091815362173,0.2911697908021097,57.14281725348174,2.1857403684029855,1
16.697622825789527,34.44486331321764,40.70340340777773,34.91086626246935,6.468164529043298,0.6233308501752506,1.1900591119339639,4.44487539282015,44.18139485991922,0.2799790048387449,81.40969326503722,1.2938604857846667,1
22.848224822559146,24.401919635853623,16.114190035396128,49.77689639534202,5.052720074488864,0.6420036918767373,2.258544109895672,4.786049842399749,34.62332385776563,0.2388169693253487,54.909923119903304,3.277769748062951,1
16.044394464135095,44.332580807187675,31.30485688645743,40.8072970968843,12.066032951335226,0.913715350902695,0.5136194098754734,4.88294331518058,31.7448576860879,0.31041867885792124,31.201432104286305,4.2111285002249526,1
17.022243458438215,46.617014156201336,39.16991500098609,47.447659449592344,7.019893815726084,0.9617314722564081,2.1039246744769518,4.204956076124992,42.184445377280014,0.1789897697776528,96.15615665794789,1.2212407689407943,1
18.47135895371354,35.46226897163344,44.021384811392686,48.1473868088225,5.942805353623378,0.8369956973712207,2.314579966277712,3.2527119908371196,34.63349135835085,0.1708624515095211,105.03056996568404,1.678481255067629,1
12.232978565822515,22.124224726409235,42.97945553270507,47.67517657942016,15.010842168342418,0.9292137989725826,0.533177728314593,4.9319372260069505,27.32158318944845,0.1896088506942131,47.10487014013526,3.5612074835134617,1
7.201232262151084,33.51959548042081,11.256538217061482,39.84314714520425,8.987365082139796,0.6139253752050196,1.0355991717316448,3.668402994162334,31.839035227905466,0.33077015515798897,24.844400157921594,4.7501598772644975,1
10.443561393574285,21.998315682319856,48.29255684675274,48.51965267521655,6.773643156424752,0.8697183032471928,1.3143404479829137,4.243898938035823,43.76699717657203,0.2755222929606224,82.99468054740356,4.938960427171003,1
19.27482624581809,37.346551707571706,44.3252303612992,46.42034028734684,4.486748340873039,1.109934844047842,1.521405467552312,4.876181255748834,23.208073533440157,0.20356756049384334,48.61344454470653,3.846636343427509,1
