Model id,Region id,cost
1.0,1.0,24.953207276317006
1.0,1.0,23.78555927797113
1.0,1.0,22.811162281290805
1.0,1.0,29.28387474833305
1.0,1.0,27.990822172189183
1.0,1.0,22.504871515780152
1.0,1.0,22.764090272967238
1.0,1.0,23.36687898538857
1.0,1.0,19.657464251832586
1.0,1.0,24.97679403887021
1.0,1.0,17.79331935112686
1.0,1.0,29.621822102274308
1.0,1.0,28.51560555086727
1.0,1.0,23.53471757500384
1.0,1.0,23.42893248823868
1.0,1.0,27.722328884248338
1.0,1.0,29.06147877309098
1.0,1.0,25.652269764152752
1.0,1.0,21.82943550043976
1.0,1.0,20.681017722239353
1.0,1.0,26.57673932890845
1.0,1.0,26.78657561529556
1.0,1.0,25.026959319497188
1.0,1.0,27.78821066868087
1.0,1.0,24.090633211067406
1.0,1.0,28.332510824748447
1.0,1.0,21.970598201134017
1.0,1.0,25.15670606820698
1.0,1.0,27.07648007344124
1.0,1.0,18.312703166650003
1.0,1.0,26.25363006862042
1.0,1.0,26.641164890575567
1.0,1.0,19.854268142188502
1.0,1.0,22.77939739369569
1.0,1.0,28.25923718656417
1.0,1.0,20.370128836012924
1.0,1.0,26.957333331290812
1.0,1.0,22.629667758827907
1.0,1.0,23.624281173487887
1.0,1.0,24.215661987983395
1.0,1.0,28.39580633807936
1.0,1.0,29.918165004994243
1.0,1.0,29.525950257421414
1.0,1.0,28.228564963244537
1.0,1.0,25.929804515675787
1.0,1.0,28.461345758974694
1.0,1.0,20.393236270972594
1.0,1.0,28.805299904132934
1.0,1.0,25.21898398263747
1.0,1.0,26.819573892871254
1.0,1.0,29.33245690963976
1.0,1.0,22.80506760329254
1.0,1.0,23.136946072573938
1.0,1.0,27.064395701903706
1.0,1.0,21.852068395777472
1.0,1.0,26.33348782657955
1.0,1.0,20.185867572410004
1.0,1.0,22.030830612818605
1.0,1.0,28.046150320192886
1.0,1.0,24.210585064848146
1.0,1.0,20.128792494436425
1.0,1.0,26.278738885583564
1.0,1.0,27.741870116389904
1.0,1.0,29.625410985788122
1.0,1.0,28.552020523346172
1.0,1.0,27.261175379757354
1.0,1.0,26.999961572938137
1.0,1.0,24.987054202374054
1.0,1.0,29.660293970954456
1.0,1.0,29.721030022777846
1.0,1.0,24.430211155084102
1.0,1.0,27.62904185547899
1.0,1.0,16.823549240273724
1.0,1.0,28.329069425403162
1.0,1.0,22.830831776152756
1.0,1.0,27.310155113124637
1.0,1.0,25.590774456512804
1.0,1.0,24.772675994749648
1.0,1.0,22.043936398327645
1.0,1.0,28.376613623307158
1.0,1.0,22.831873029776638
1.0,1.0,24.513778470293495
1.0,1.0,27.506171228730636
1.0,1.0,23.04639747015463
1.0,1.0,29.292841463064022
1.0,1.0,28.969555502234265
1.0,1.0,22.782985702870093
1.0,1.0,28.808841052799117
1.0,1.0,25.052920642391893
1.0,1.0,23.243612035666146
1.0,1.0,21.59669195447216
1.0,1.0,25.803302992843683
1.0,1.0,29.52030242975051
1.0,1.0,27.79644527969201
1.0,1.0,24.547085550145553
1.0,1.0,22.427719745020887
1.0,1.0,28.484739852856038
1.0,1.0,29.043740182557876
1.0,1.0,29.047583517504105
1.0,1.0,25.479414886725188
1.0,1.0,27.410322333825277
1.0,1.0,29.10764958197032
1.0,1.0,20.86249382658283
1.0,1.0,21.36235835776518
1.0,1.0,24.33932562342153
1.0,1.0,27.127239432270223
1.0,1.0,26.09774111185213
1.0,1.0,29.879534462823884
1.0,1.0,27.51009012719818
1.0,1.0,29.367096371481235
1.0,1.0,29.758353773850036
1.0,1.0,26.5784475195219
1.0,1.0,28.834586773149688
1.0,1.0,29.073092725882354
1.0,1.0,26.462402429610524
1.0,1.0,25.189031608818212
1.0,1.0,20.962851835808607
1.0,1.0,25.832171374408794
1.0,1.0,29.344520079370113
1.0,1.0,20.186387891889222
1.0,1.0,28.420513366712562
1.0,1.0,20.37932852153604
1.0,1.0,29.756110042136036
1.0,1.0,22.372729301506773
1.0,1.0,28.759915954418236
1.0,1.0,25.09417799586478
1.0,1.0,28.02903394179239
1.0,1.0,23.960774058779663
1.0,1.0,26.898274097027862
1.0,1.0,26.62421744144426
1.0,1.0,26.122965662679874
1.0,1.0,29.41259417243841
1.0,1.0,26.712039738954164
1.0,1.0,27.30719887553309
1.0,1.0,29.75665811469932
1.0,1.0,26.772871844248684
1.0,1.0,27.362085229377858
1.0,1.0,23.887331742421864
1.0,1.0,24.65776668573316
1.0,1.0,22.21655280319542
1.0,1.0,21.28317486572832
1.0,1.0,27.147383256106732
1.0,1.0,24.896402561535616
1.0,1.0,26.22825696275636
1.0,1.0,26.91528357764721
1.0,1.0,27.891541018051107
1.0,1.0,24.57731851089155
1.0,1.0,25.373475664664035
1.0,1.0,28.153491204177662
1.0,1.0,24.470931150470015
1.0,1.0,24.808830662491353
1.0,1.0,29.20381539743617
1.0,1.0,28.723098709817208
1.0,1.0,23.596320843312373
1.0,1.0,23.971124126292203
1.0,1.0,27.564964503559004
1.0,1.0,27.028033564219506
1.0,1.0,23.742058552298715
1.0,1.0,22.804822138443512
1.0,1.0,18.885386127037492
1.0,1.0,26.928248796632
1.0,1.0,29.524827618558625
1.0,1.0,26.49757906909995
1.0,1.0,23.393630914521705
1.0,1.0,26.55119645595397
1.0,1.0,28.84255772912026
1.0,1.0,27.765449579991355
1.0,1.0,29.521545033803175
1.0,1.0,28.4052159824087
1.0,1.0,26.79702690563763
1.0,1.0,23.31450244709102
1.0,1.0,21.64454733764199
1.0,1.0,22.641473958752158
1.0,1.0,29.53782120586844
1.0,1.0,28.95304116574613
1.0,1.0,21.93420607542565
1.0,1.0,24.890240657378207
1.0,1.0,22.342481962646943
1.0,1.0,28.392805900903586
1.0,1.0,22.73165728324097
1.0,1.0,27.48635230782846
1.0,1.0,26.696684320658715
1.0,1.0,23.14916109304564
1.0,1.0,20.958176702746297
1.0,1.0,26.433380770843566
1.0,1.0,29.153132909900762
1.0,1.0,29.462253497162347
1.0,1.0,21.367475851393532
1.0,1.0,25.996237589916866
1.0,1.0,28.720556412247507
1.0,1.0,26.93719936709678
1.0,1.0,28.02683187724068
1.0,1.0,20.63923616570147
1.0,1.0,24.98457893058307
1.0,1.0,22.289387514758012
1.0,1.0,25.473839570384335
1.0,1.0,23.485245833475012
1.0,1.0,27.33916303923378
1.0,1.0,25.63580778942017
1.0,1.0,20.497880283277276
1.0,1.0,24.254185609285052
1.0,1.0,21.224995580416365
1.0,1.0,27.740428646936756
1.0,1.0,18.89661100234703
1.0,1.0,25.110040890806147
1.0,1.0,26.702188862517488
1.0,1.0,25.977887286905826
1.0,1.0,28.360089682396463
1.0,1.0,29.72695471173604
1.0,1.0,26.133048207398964
1.0,1.0,24.49543747439574
1.0,1.0,28.499092880098857
1.0,1.0,23.87763055199268
1.0,1.0,28.783534151716943
1.0,1.0,23.277267322826553
1.0,1.0,21.900679333179685
1.0,1.0,29.62189633154947
1.0,1.0,23.07878107781163
1.0,1.0,26.57523727944962
1.0,1.0,25.63807040342552
1.0,1.0,28.324126192366577
1.0,1.0,24.061966542123265
1.0,1.0,24.84363108319129
1.0,1.0,26.059676514577646
1.0,1.0,28.230776879493188
1.0,1.0,25.706541530014505
1.0,1.0,26.500057167556776
1.0,1.0,25.764282147331564
1.0,1.0,28.804740039973865
1.0,1.0,24.70504906561552
1.0,1.0,27.71824126638318
1.0,1.0,25.559965035549595
1.0,1.0,26.33228433950239
1.0,1.0,24.281485808174793
1.0,1.0,28.0031852910836
1.0,1.0,28.628038782750384
1.0,1.0,27.11617901679029
1.0,1.0,25.35041601499031
1.0,1.0,29.21035986519056
1.0,1.0,25.878269710270263
1.0,1.0,25.25538560435536
1.0,1.0,22.01378394448372
1.0,1.0,29.734668003397843
1.0,1.0,27.12508149000912
1.0,1.0,29.25594475916919
1.0,1.0,23.914440751945783
1.0,1.0,28.20357195046511
1.0,1.0,29.007437085415418
1.0,1.0,27.880345990723967
1.0,1.0,27.080990636372217
1.0,1.0,29.513179167824354
1.0,1.0,26.537772282322624
1.0,1.0,29.97048735329268
1.0,1.0,21.221382168640204
1.0,1.0,17.243088137336922
1.0,1.0,22.17227069264552
1.0,1.0,27.307947102113754
1.0,1.0,19.435633659165262
1.0,1.0,29.972401298820287
1.0,1.0,22.33374236682986
1.0,1.0,29.80999419636755
1.0,1.0,21.95395207675834
1.0,1.0,27.206042221310067
1.0,1.0,24.160112783143923
1.0,1.0,21.262767844435224
1.0,1.0,25.58357886059357
1.0,1.0,25.21366458660114
